,model_PHYSICAL_SENSATIONS,model_BODY,verb_participe_passe,L1,model_DEATH,PQP_score,ON_we,first_personal_pronoun_plur,L2,difluencies_score,L3,LSC,second_personal_pronoun,ON_someone,average_clustering,diameter_g0,passive_count_norm,score_onomatopes_matches,PE,verb_indicatif_imparfait
0,0.16242904339433945,0.05968121181239548,0.14523864418308427,0.13641055312404232,0.0,0.11826167777422905,0.0029491185981829044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.015064604230527998,0.21785511299555688,0.10010729409774632,0.06970997725422745,0.0982047584159196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.19024157092381505,0.09585038999180796,0.1666605408522375,0.03956933999025119,0.05484378778184648,0.005431231503999005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.1620390944504131,0.05171395490731733,0.005754020311953156,0.02855389740937989,0.0,0.0,0.008693426203924708,0.0,0.00620727277374895,0.0,0.006043011883945666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.19251400508233002,0.17281297713250163,0.0,0.0,0.0,0.201097720457125,0.0,0.015398190921201692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.11509782305621118,0.0024758363227624703,0.21649869910933317,0.050768869815382825,0.09867178758668449,0.05096999776251832,0.0,0.0,0.0,0.014770513619797821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.11656978514911594,0.11969827027139725,0.05945991940004927,0.0,0.013534014408916011,0.0,0.0,0.0630966005476539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.3110655253047851,0.054905179273378193,0.15312196179305576,0.0,0.07842764537109001,0.0,0.0,0.0,0.0,0.0,0.0,0.030620722245621824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.1911688578650024,0.11011027125183616,0.13296971623593004,0.0,0.1521921374711104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032595618792629226,0.0,0.0,0.03128535541921745,0.0,0.0,0.0,0.0
9,0.11931823595120014,0.08471277950093933,0.19993469281636386,0.06368808717644066,0.0,0.0,0.002239055926519582,0.056980659236601595,0.07146056122917754,0.0,0.0,0.0,0.0,0.0,0.0,0.012312856839293788,0.0,0.0,0.0,0.0
10,0.09858658458219091,0.20863806203366858,0.07384890232098544,0.08585296426801237,0.0,0.0,0.024175330314968376,0.0,0.031474555099884755,0.028754797687709905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.1141550533840302,0.0546763213277946,0.07850268608006689,0.0,0.0,0.0991284256440248,0.0,0.0,0.05223111511033537,0.0,0.0,0.0,0.007172028177884712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.1033093776575524,0.16777295344152085,0.0,0.0,0.0,0.0,0.1284324132686409,0.0,0.0,0.0,0.03295079038607214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.08414993103283984,0.0835675371124339,0.2501281089611988,0.019312271134481907,0.0,0.0,0.0,0.0,0.06109613524583595,0.061572427491082896,0.0,0.0,0.13048556505106806,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.3193041632260676,0.023384851146926334,0.19344865519103338,0.0,0.0,0.0002073671471611938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.18911286646822284,0.1232255223997239,0.09534220969222756,0.015021342750462031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.19194734460598384,0.11529698346571289,0.1339354386499437,0.1131439714351099,0.0,0.010496928788542949,0.0,0.07920529567804581,0.0017584037406887009,0.12919938402113743,0.03390411906498377,0.0,0.05664991588521968,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.13428837469443533,0.1406634525984805,0.07531072093700439,0.06790987868988882,0.05036017405741285,0.002838666872371335,0.0,0.0,0.0,0.08186448842431489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.05609496990748117,0.0797284782333882,0.0012044326027472576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.1623877878095022,0.2718927797667691,0.0,0.06893570121534853,0.0,0.0,0.0,0.0680472885698426,0.014804269098744889,0.0,0.0,0.09072834632564111,0.0,0.0,0.011732921799940534,0.0,0.0,0.0,0.0,0.0
20,0.17584475248680223,0.06522954621662355,0.21998226532882667,0.0,0.0,0.033481486616835726,0.00885424286864992,0.0,0.035926905908462446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05941294754233247,0.0,0.0
21,0.13077325011811072,0.2233141465895858,0.059897014147587725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.15131721439538462,0.11808054202137179,0.2784849136850301,0.1257302175098287,0.013698487823679483,0.02277604229206317,0.0,0.006050389402717833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.086605191107005,0.2007005616936739,0.25452152645944526,0.08798275183979645,0.0,0.039717305269227926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.22190021620857037,0.09737150845243825,0.004506987183823222,0.0,0.0,0.21200991649229106,0.0,0.0,0.0,0.0,0.05875138624430924,0.0,0.0,0.0,0.06562515198585991,0.0,0.0,0.0,0.0,0.0
25,0.25791751710398525,0.022541575943150687,0.1791257523966074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.08453745336845912,0.22228227031627407,0.0,0.0,0.021496812171043236,0.0,0.0,0.008673090821294319,0.0,0.16284356191225163,0.017021396750136364,0.0,0.0,0.0,0.0,0.015142524677346836,0.0,0.0,0.0,0.0
27,0.11632620691421028,0.10893665135735967,0.0,0.03780864961494382,0.0,0.0,0.0,0.0,0.0,0.09413632411084934,0.0,0.0,0.0,0.08730391936717322,0.008631950981156749,0.0,0.0,0.0,0.0,0.0
28,0.0652603288920138,0.20567037642845215,0.041135375350284276,0.043583955115919476,0.0,0.0,0.0,0.0,0.033478524891625595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.1267926132919678,0.137408715581465,0.21047429187886502,0.08654502456191124,0.04144698105056741,0.0,0.0,0.0,0.06310009666510938,0.0,0.00811869177777224,0.06567758775574697,0.026577182621629045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.1399788943633856,0.18483515816815863,0.14181103258444797,0.0,0.09058463589062615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.23833648328533777,0.13087617030875218,0.08124628591555777,0.0,0.03648407408242654,0.0,0.0,0.07238920747966786,0.04678252579090779,0.0,0.0,0.0,0.0,0.0,0.0,0.08708738032455741,0.0,0.0,0.0,0.0
32,0.0936693195205058,0.2377453695522948,0.16480960019878874,0.06857441955584491,0.0,0.012316990517326149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.08210161276824778,0.17329436277163524,0.1883870657404306,0.15540535033942643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02585257969294135,0.0,0.0,0.0,0.00462139375282429,0.0,0.0,0.0,0.0
34,0.22251314024327062,0.22338097238121168,0.012533307969251464,0.0,0.0,0.059829449926617505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.12262450760375725,0.025977921087829887,0.04928724169250961,0.0,0.0665445570132698,0.0,0.0,0.0,0.0,0.0,0.0,0.061066698668012995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.08749826683766816,0.06506911361197841,0.09640190077390264,0.021385173039534935,0.0,0.0,0.0,0.0,0.0,0.021335833751827134,0.021385103858477257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.1946856036758647,0.08285806228360243,0.07956543669603128,0.0,0.0,0.0,0.02762689506891506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.03368185076271,0.0791053576586145,0.1429619639627406,0.0,0.0,0.0,0.0,0.0,0.07220397828281729,0.0,0.0,0.0,0.0,0.008768006964029232,0.018858167349749575,0.0,0.0,0.0,0.0,0.0
39,0.0,0.08629351209291317,0.2831311655004686,0.1264039461760448,0.21242743277019369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.08772393270155317,0.26911586331724296,0.06296767491103859,0.0,0.11572329163989878,0.0,0.0,0.05992712112560434,0.0,0.0,0.0,0.0,0.0,0.08755137453495661,0.0,0.0,0.0,0.0,0.0,0.0
41,0.12941146136140774,0.06751584267253805,0.2685887170060379,0.05872998767133348,0.0,0.0,0.0,0.0,0.021936700616043487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.147718284202207,0.1512355969319274,0.060089589486415865,0.05051652310856033,0.09856933334242274,0.0783702343810057,0.0,0.0,0.0,0.0,0.0,0.0,0.015772736132626003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.12878075703296898,0.21977377119611444,0.15569922831556635,0.16065210990640177,0.0,0.006857123130130017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06566343724662778,0.0,0.0,0.0,0.0
44,0.15831375849036072,0.19950168871524682,0.004550534355102031,0.10534684224242595,0.0,0.05982740761341445,0.0,0.0,0.0,0.0,0.0,0.056875665796346606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.19060330330479916,0.1810841292759153,0.04990310842278662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040196509920316356,0.0,0.0,0.0,0.0
46,0.3049543222208098,0.20229400999505798,0.04493103397585338,0.039204963872591016,0.0,0.059686630666374384,0.0,0.0,0.0,0.0,0.0,0.007456534603925763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.19892573604003494,0.0,0.13442932533925578,0.0,0.0803563412898006,0.0,0.006516653663097921,0.0,0.011405198437537182,0.0,0.06385899496466879,0.0,0.0,0.0,0.0016036585458329964,0.0,0.0,0.0,0.0,0.018524525827953046
48,0.17893219406480684,0.16295084100436225,0.2269325424900735,0.0,0.04648252884879096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.16615319571388582,0.05958746695693994,0.2274823214830343,0.11150209124291302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.23231564418621825,0.20148569459971388,0.06427207159758785,0.016995609902265466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007548953510752927,0.0,0.028366765097575797,0.0,0.0
51,0.23995534152320516,0.04439895375982961,0.0760156785169013,0.05271543172480043,0.025218511146046056,0.0,0.0,0.0,0.0,0.0,0.024700184841682918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.08317171877775628,0.0397698590603815,0.1758252882057653,0.044410797636807504,0.05934994544688965,0.0,0.05225172660361367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.12983761428057455,0.11955143509886171,0.0945192339850011,0.08458092148887818,0.0,0.10696737697212326,0.09050761401116343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.14359882555915357,0.3194613921368394,0.08270882843973107,0.10361266173921126,0.0,0.0,0.0,0.022912725619590114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.19907030786453433,0.1626150456088702,0.15794041122116872,0.0,0.0,0.0,0.0,0.0,0.0,0.031829744164209806,0.0,0.0,0.07607353306572098,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.09460667887194273,0.27563974728610824,0.22697127944874806,0.0,0.014073330037453527,0.0376449220073137,0.12961778656456885,0.06190854512924595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.1359411471783297,0.06865043962062853,0.1582294940923153,0.0,0.0,0.08991658505250877,0.0,0.09150718804228572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.004342299206172978,0.09545426092352881,0.18448672798809299,0.0,0.1788066904265748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04073426473061897,0.0,0.0,0.0,0.0,0.0,0.0
59,0.07937515164991277,0.24476172353000508,0.07615077532556988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032663524742846596,0.0,0.0,0.0,0.0,0.0
60,0.1997935135007866,0.140151746547743,0.19949775661415234,0.080513062708598,0.02315589931567942,0.0,0.0015872792851276505,0.043861224375307435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002619761265663845,0.0,0.0,0.0,0.0
61,0.14043647458114142,0.31634105456434986,0.0705960889064571,0.0,0.034492432258441744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10956203881886918,0.0,0.0,0.0,0.0,0.0,0.0
62,0.21761909233491034,0.20246102217660508,0.002444607133116722,0.019017276470822738,0.0,0.01449230545670238,0.05237497125803723,0.0,0.0,0.0,0.014854919655354038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.1442333099143348,0.13939072263461297,0.21828485774407136,0.10491822240478949,0.0,0.002484782097311922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.22263765924311124,0.07306945894388502,0.16670403698335873,0.09531864020169264,0.08540030232368183,0.0,0.0,0.0,0.0,0.0,0.033583093200053336,0.01092896902187061,0.03775616460598074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.1560235806367485,0.043366853386858514,0.0910983918077751,0.027168681878800918,0.09858625822454949,0.0,0.05730293387926028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006782222974117782
66,0.14623734534240004,0.17958438506164642,0.17082673534906603,0.10476488277988631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026644467424918255,0.0,0.0,0.0,0.0,0.0,0.03440516761452396,0.0
67,0.18865254886271512,0.2922320728020538,0.1477594372134724,0.03994155677873554,0.0,0.0,0.0,0.004422233022304617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.06344366709809118,0.111623658721936,0.12974111086201687,0.0,0.0,0.045784338900034874,0.0,0.0,0.04879762254940931,0.0341154220666386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.013397191527939929,0.002770075580468402,0.21088104792085072,0.0,0.0,0.011722532074474937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872736994044487,0.0,0.0,0.0,0.0,0.0
70,0.10597836810277028,0.14031327608023325,0.0,0.040338617713873585,0.0,0.07927491018110296,0.009145762224233755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04481886315491265,0.0,0.0,0.0,0.0,0.0
71,0.1664198506741514,0.1108374496440188,0.09637265488284305,0.0,0.047408037985318695,0.0,0.0,0.0,0.0,0.008280518455645813,0.02969311915950283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0050538615721880484,0.16341469414548615,0.1946015052911953,0.0129928871131368,0.0,0.07708667137281201,0.03278674440925388,0.02546889369871636,0.0,0.0,0.007065341906633949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.14268701610530066,0.13976573664500505,0.022465663988842484,0.0007535359565405138,0.11224492394595936,0.10679721721558552,0.0,0.0,0.0016910142817725094,0.0,0.023917444513567785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.11090411239317523,0.13803389191496715,0.12927016078683273,0.009810599481398606,0.0,0.0,0.039217152937848374,0.0,0.0,0.0,0.0340538401382377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.1451459949880344,0.1266808432523089,0.12548294739659777,0.0,0.07952091855466738,0.0,0.0,0.0,0.0,0.0,0.042773647136357215,0.0,0.0,0.0,0.10856482244856935,0.0,0.0,0.014241371298080467,0.04223044360420408,0.0
76,0.283875036861688,0.04566999731372631,0.03770146123000717,0.01928566163930328,0.08445991530260512,0.0,0.0,0.0,0.0,0.0,0.03204768661291456,0.09137486968290887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03583461865753715
77,0.24135134740113912,0.017627669454457522,0.11246690269670513,0.0,0.0,0.17597153850249528,0.0,0.0,0.0,0.01890787442927734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.042669616043440176,0.22517958382767278,0.1733944967835778,0.0,0.0,0.062202079511936084,0.0081376565050568,0.0,0.027734692537648646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0,0.2103691019960468,0.020196013460132233,0.0,0.042841369786128354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.1407517491608337,0.23582855015259624,0.08525475040996887,0.01995407138098806,0.03195154147099763,0.02226394870613685,0.0,0.0653353267918565,0.018151517646936913,0.0,0.0089836923138457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.16221246655968188,0.14987985402845372,0.0,0.02125074247062228,0.06330506347923318,0.0,0.029626558721324345,0.0,0.0,0.0,0.011853635329534887,0.004515087385235033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.2675322057176884,0.17209050332904438,0.15718940452272848,0.10133713646609259,0.0,0.05395758579018699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.10129525590454859,0.14895308000073396,0.1626975289360562,0.0914164034666362,0.0,0.03294064368532103,0.0,0.0,0.0,0.0,0.0,0.0,0.05012445571680739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.09233762798190731,0.0751693752491524,0.06368767726240541,0.06441446022144184,0.009946190133279433,0.1481040299871344,0.0,0.0,0.014477065429976078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08113090875635413,0.0,0.0,0.0
85,0.06746508765371637,0.22733020660208933,0.04153226911229149,0.0,0.0,0.0,0.0,0.03648790267354698,0.04021599140136373,0.0,0.028250616976378057,0.0,0.003977811942858869,0.0,0.0,0.030141398285042306,0.028089448114309898,0.0,0.0,0.0
86,0.08342779745190144,0.20217810172970085,0.02535254841350014,0.0,0.14417688309718035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0,0.1569717148746238,0.03136615865892169,0.0,0.0,0.0,0.0,0.05248193999040139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.2351327955458461,0.0,0.20970893933474147,0.024653997932439574,0.1462719009997477,0.0,0.0,0.0,0.0,0.0,0.009554973241217351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.18233601688391243,0.04038382523695131,0.2513546786474432,0.049042126838591875,0.05541989735867395,0.0,0.0,0.0,0.108009639966109,0.0,0.01837622819281996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.23122868965846805,0.09926223763591084,0.047068828148826874,0.02819863477872044,0.08930742633824693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11252961274836268,0.0,0.0,0.0,0.0,0.0,0.0
91,0.12231803942621461,0.18977706341717993,0.1434217515682743,0.12270710809444332,0.0,0.10856101916690333,0.024150764763952986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.21830469102601024,0.22152296876069572,0.14907257821040373,0.0,0.0,0.0,0.006112554811494722,0.0,0.0,0.0,0.0,0.0,0.059245831937207186,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.1513185525998175,0.262951023606815,0.10677447291454678,0.14785055103467534,0.050500238970827435,0.0,0.0,0.0,0.0,0.0,0.0,0.08784371470958302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.12028332785175627,0.14837054178227574,0.06013105460985973,0.0,0.0,0.0,0.0,0.12355407972501498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.07052055138232723,0.12568303807856843,0.07442039633624022,0.0,0.0,0.0511936729594472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.05352411072221649,0.16025447934386694,0.14610901547172464,0.0,0.0,0.0,0.04943362985098661,0.0,0.0,0.0,0.018804581249664238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.18725278547649146,0.1936061262221716,0.018653578649954393,0.0,0.01807935613125782,0.0,0.02439770889022601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.2005363424525881,0.08798650854105411,0.07539265160603618,0.07715888437705724,0.0,0.17098826036506015,0.00617007963472267,0.01429194259419926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.22286926119668762,0.23934025956677307,0.015814622807655734,0.0,0.018987771213740585,0.09350755823377252,0.1553607417178727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
