,verb_conditionel,second_personal_pronoun,model_DEATH,score_paticules_matches,third_personal_pronoun,first_personal_pronoun_sing,ON_someone,average_clustering,L3,difluencies_score,feel_positive,diameter_g0,first_personal_pronoun_plur,LCC,NOM_PERCEPTIONS_SENSORIELLES,passive_count_norm,degree_average,transitivity,L1,L2
0,0.10000000000000009,0.06666666666666676,0.0,0.06666666666666676,0.03333333333333344,0.03333333333333344,0.13333333333333341,0.10000000000000009,0.0,0.0,0.0,0.0,0.06666666666666676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,-0.033333333333333326,0.0,0.06666666666666665,-0.10000000000000009,-0.033333333333333326,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,-0.033333333333333326,0.0
2,0.033333333333333326,0.033333333333333326,0.06666666666666665,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.06666666666666665,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0
3,0.06666666666666665,0.06666666666666665,0.033333333333333326,0.0,-0.03333333333333344,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.033333333333333326,0.033333333333333326,0.033333333333333326,-0.033333333333333326,-0.06666666666666665,0.0,0.0,0.06666666666666665,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.06666666666666665,0.0,0.0
5,0.06666666666666665,0.09999999999999998,0.06666666666666665,0.0,0.033333333333333326,0.0,-0.03333333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333344,0.033333333333333326
6,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.06666666666666665,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326
7,0.09999999999999998,0.09999999999999998,0.0,0.09999999999999998,0.09999999999999998,0.06666666666666665,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0
8,0.0,0.0,-0.033333333333333326,0.09999999999999998,0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.16666666666666663,0.0,0.06666666666666665,0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.09999999999999998,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0
10,0.1333333333333333,0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.0,-0.033333333333333326,-0.033333333333333326,0.06666666666666665,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0
11,-0.09999999999999998,-0.033333333333333326,0.0,0.033333333333333326,0.0,-0.06666666666666665,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326
12,-0.033333333333333326,0.0,0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,-0.06666666666666665,0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,-0.06666666666666665,-0.033333333333333326
13,0.033333333333333326,0.0,0.033333333333333326,0.033333333333333326,0.06666666666666665,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0
14,0.033333333333333326,0.06666666666666665,0.09999999999999998,-0.033333333333333326,-0.033333333333333326,0.1333333333333333,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.06666666666666665,0.0
15,0.09999999999999998,0.033333333333333326,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0
16,-0.033333333333333326,0.033333333333333326,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.06666666666666665,0.06666666666666665,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0
18,0.0,-0.033333333333333326,0.0,0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.03333333333333344,0.03333333333333344,0.0,0.03333333333333344,0.03333333333333344,-0.033333333333333326,0.0,0.03333333333333344,0.03333333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.06666666666666665,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0
21,0.0,0.06666666666666665,0.1333333333333333,0.033333333333333326,0.06666666666666665,0.033333333333333326,0.09999999999999998,0.06666666666666665,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.033333333333333326,-0.033333333333333326
22,0.033333333333333326,0.033333333333333326,0.06666666666666665,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333344
23,-0.033333333333333326,-0.06666666666666676,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.0,0.0
24,-0.13333333333333341,0.0,0.0,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,-0.033333333333333326
25,-0.10000000000000009,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.06666666666666665,0.0,0.0,0.033333333333333326,0.0,0.0,-0.06666666666666676,0.0,0.033333333333333326,0.0,0.0,0.0,-0.03333333333333344,0.0,0.033333333333333326,-0.06666666666666676
26,-0.06666666666666665,0.033333333333333326,0.0,0.0,0.033333333333333326,-0.20000000000000007,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.033333333333333326
27,-0.06666666666666665,0.0,-0.033333333333333326,-0.09999999999999998,0.09999999999999998,0.0,0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,0.0,0.0
28,-0.09999999999999998,0.0,0.033333333333333326,-0.033333333333333326,-0.06666666666666665,0.0,0.0,0.0,0.0,-0.06666666666666665,-0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326
29,0.033333333333333326,0.033333333333333326,0.06666666666666665,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0
30,0.0,-0.10000000000000009,-0.06666666666666676,-0.03333333333333344,0.06666666666666665,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.0,-0.03333333333333344,-0.03333333333333344,-0.06666666666666676,-0.03333333333333344,0.0
31,0.0,-0.033333333333333326,-0.033333333333333326,0.06666666666666671,-0.06666666666666665,0.0,0.0,-0.06666666666666665,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326
32,-0.06666666666666665,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.06666666666666665,0.0,-0.06666666666666665,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0
33,0.033333333333333326,0.06666666666666665,0.09999999999999998,0.09999999999999998,0.06666666666666665,0.06666666666666665,0.1333333333333333,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.033333333333333326,0.0,0.033333333333333326,0.06666666666666665
34,0.19999999999999996,-0.033333333333333326,0.033333333333333326,0.0,0.06666666666666665,0.0,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.06666666666666665,0.0,0.0,0.0,0.033333333333333326,0.06666666666666665,0.0,0.0
35,0.0,0.033333333333333326,0.0,0.033333333333333326,0.06666666666666665,-0.033333333333333326,-0.13333333333333341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.033333333333333326,0.033333333333333326,-0.06666666666666676,0.0,-0.03333333333333344,0.0,-0.03333333333333344,0.0,-0.06666666666666676,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0
37,0.0,0.033333333333333326,0.06666666666666665,0.09999999999999998,-0.033333333333333326,0.0,0.1333333333333333,0.033333333333333326,0.0,0.06666666666666665,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.06666666666666665,0.033333333333333326,0.0,-0.033333333333333326
38,0.033333333333333326,0.09999999999999998,0.09999999999999998,0.033333333333333326,0.033333333333333326,0.06666666666666665,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.03333333333333344,0.03333333333333344,0.06666666666666676,0.03333333333333344,0.0,-0.06666666666666665,0.0,0.06666666666666676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333344,0.0
40,-0.033333333333333326,-0.033333333333333326,-0.09999999999999998,-0.09999999999999998,-0.06666666666666665,-0.033333333333333326,-0.033333333333333326,-0.09999999999999998,0.0,-0.09999999999999998,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0
41,0.06666666666666665,0.0,-0.033333333333333326,0.06666666666666665,-0.10000000000000009,-0.033333333333333326,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.06666666666666665
42,0.06666666666666665,0.0,0.033333333333333326,-0.10000000000000009,0.033333333333333326,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,-0.03333333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.06666666666666665,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,-0.06666666666666665,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0
44,0.0,0.0,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.033333333333333326,0.06666666666666665,0.033333333333333326,0.0,-0.033333333333333326,0.06666666666666665,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.033333333333333326,0.0
46,0.033333333333333326,0.0,-0.1333333333333333,-0.16666666666666663,-0.1333333333333333,-0.06666666666666665,-0.1333333333333333,0.0,-0.033333333333333326,0.0,-0.033333333333333326,0.0,-0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.033333333333333326,-0.09999999999999998,-0.033333333333333326,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.06666666666666665,0.13333333333333341,0.06666666666666676,0.03333333333333344,0.06666666666666676,0.03333333333333344,0.06666666666666676,0.0,0.0,0.03333333333333344,0.03333333333333344,0.0,0.10000000000000009,0.0,0.0,0.0,0.0,0.0,0.03333333333333344,0.03333333333333344
49,0.033333333333333326,0.0,0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.09999999999999998,0.0,0.0
50,0.06666666666666665,0.06666666666666665,0.0,0.033333333333333326,0.06666666666666665,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0
51,-0.06666666666666665,0.0,-0.033333333333333326,0.0,-0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.0,-0.033333333333333326,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,-0.06666666666666665
52,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,-0.033333333333333326,0.0,0.0
53,0.0,0.0,0.033333333333333326,0.06666666666666665,0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.16666666666666663,0.06666666666666665,-0.06666666666666676,0.0,0.033333333333333326,0.033333333333333326,0.06666666666666665,0.0,-0.03333333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,-0.03333333333333344,0.0,0.0
55,-0.06666666666666665,-0.033333333333333326,-0.09999999999999998,0.0,0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0
56,0.06666666666666665,0.033333333333333326,0.0,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0
57,-0.033333333333333326,0.0,0.06666666666666665,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,-0.033333333333333326,-0.033333333333333326,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0
58,0.06666666666666665,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.033333333333333326,0.033333333333333326,-0.033333333333333326
59,0.0,0.033333333333333326,-0.033333333333333326,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0
60,0.033333333333333326,0.0,0.0,0.0,-0.06666666666666665,0.0,-0.06666666666666665,0.0,-0.033333333333333326,-0.033333333333333326,-0.06666666666666665,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0
61,0.06666666666666665,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.033333333333333326,0.0
62,0.033333333333333326,0.09999999999999998,0.06666666666666665,0.09999999999999998,-0.033333333333333326,0.0,0.16666666666666663,0.06666666666666665,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.033333333333333326,0.0,-0.033333333333333326,-0.06666666666666665,0.0,0.09999999999999998,-0.13333333333333341,0.0,0.0,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.0
64,0.0,0.06666666666666665,-0.03333333333333344,0.0,0.06666666666666665,-0.03333333333333344,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.033333333333333326,-0.06666666666666665,0.033333333333333326,-0.09999999999999998,-0.033333333333333326,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,-0.06666666666666665,-0.033333333333333326,0.0,-0.033333333333333326
66,0.0,0.06666666666666665,0.033333333333333326,0.0,0.033333333333333326,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.06666666666666665,0.0
67,0.06666666666666665,0.06666666666666665,0.033333333333333326,0.0,-0.033333333333333326,0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0
68,0.0,0.033333333333333326,-0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.033333333333333326,0.0,0.0
69,0.0,0.0,-0.033333333333333326,-0.09999999999999998,-0.033333333333333326,0.0,-0.033333333333333326,0.0,-0.033333333333333326,-0.06666666666666665,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.06666666666666665,0.0,-0.06666666666666665,0.0,0.033333333333333326
70,-0.06666666666666665,0.0,-0.06666666666666665,-0.09999999999999998,-0.033333333333333326,0.0,0.0,-0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,-0.06666666666666665,0.0
71,0.10000000000000009,0.0,0.0,0.03333333333333344,0.03333333333333344,0.03333333333333344,0.03333333333333344,0.06666666666666676,0.0,0.03333333333333344,0.0,0.0,0.03333333333333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,-0.09999999999999998,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0
73,0.033333333333333326,-0.033333333333333326,0.033333333333333326,0.033333333333333326,-0.09999999999999998,0.0,0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,-0.033333333333333326,0.0,-0.033333333333333326
74,0.09999999999999998,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,-0.06666666666666676,0.033333333333333326
75,0.033333333333333326,0.0,-0.03333333333333344,0.0,0.033333333333333326,0.0,-0.03333333333333344,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0
76,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.06666666666666665,-0.033333333333333326,0.0,0.033333333333333326,0.0,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0
77,0.033333333333333326,0.0,0.06666666666666665,-0.033333333333333326,-0.09999999999999998,-0.1333333333333333,-0.09999999999999998,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0
78,0.033333333333333326,0.06666666666666665,0.0,0.06666666666666665,0.033333333333333326,0.0,0.06666666666666665,0.033333333333333326,0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326
79,0.033333333333333326,0.033333333333333326,0.09999999999999998,0.16666666666666663,0.033333333333333326,0.033333333333333326,0.06666666666666665,0.0,0.0,0.033333333333333326,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.033333333333333326
80,0.033333333333333326,-0.06666666666666665,0.10000000000000009,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.033333333333333326,0.0
81,-0.06666666666666665,0.0,-0.033333333333333326,-0.033333333333333326,0.0,0.16666666666666669,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.09999999999999998,0.0,0.09999999999999998,0.06666666666666665,0.0,0.033333333333333326,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666665,0.0,0.0,0.033333333333333326
83,-0.033333333333333326,0.033333333333333326,0.033333333333333326,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0
84,0.06666666666666665,0.0,0.0,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,-0.033333333333333326,0.0,-0.033333333333333326
85,0.09999999999999998,0.06666666666666665,0.06666666666666665,0.0,0.0,-0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0
86,0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.06666666666666676,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0
87,0.033333333333333326,0.0,-0.10000000000000009,0.19999999999999996,0.0,0.0,0.0,0.0,-0.03333333333333344,-0.03333333333333344,-0.06666666666666676,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,-0.03333333333333344,0.0,-0.03333333333333344
88,0.06666666666666665,0.0,0.06666666666666665,0.0,-0.033333333333333326,0.0,0.0,-0.06666666666666665,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333333333326
89,0.09999999999999998,0.06666666666666665,0.09999999999999998,0.06666666666666665,0.16666666666666674,0.09999999999999998,-0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.033333333333333326,0.0,0.06666666666666665,0.0,0.0
90,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.06666666666666665,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326
92,0.06666666666666665,0.033333333333333326,0.033333333333333326,0.0,0.06666666666666665,0.0,0.06666666666666665,-0.033333333333333326,0.0,0.033333333333333326,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.033333333333333326,0.0,0.033333333333333326,-0.03333333333333344,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03333333333333344,0.0,0.033333333333333326,0.0,0.033333333333333326
94,-0.09999999999999998,0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0
95,-0.033333333333333326,-0.033333333333333326,0.0,0.0,0.033333333333333326,-0.033333333333333326,-0.033333333333333326,0.0,0.06666666666666665,0.0,0.033333333333333326,0.0,0.033333333333333326,0.0,0.0,0.06666666666666665,0.0,0.033333333333333326,0.033333333333333326,0.0
96,-0.033333333333333326,0.0,0.0,-0.033333333333333326,0.0,-0.033333333333333326,0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06666666666666665,-0.06666666666666665,0.0,0.0
97,0.0,-0.033333333333333326,-0.033333333333333326,0.0,-0.033333333333333326,0.0,-0.033333333333333326,0.0,0.0,0.033333333333333326,0.033333333333333326,0.0,0.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.0,0.0
98,0.0,-0.033333333333333326,-0.033333333333333326,-0.06666666666666665,0.0,0.0,-0.033333333333333326,-0.1333333333333333,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0,0.0,0.0,-0.033333333333333326,0.0,0.0,0.0
99,0.033333333333333326,0.0,-0.033333333333333326,0.09999999999999998,0.0,0.0,0.09999999999999998,0.06666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
