,degree_average,model_DEATH,feel_positive,model_PHYSICAL_SENSATIONS,L2,L3,model_BODY,textblob_polarity,PE,verb_indicatif_future,liwc_Ã©mopos,difluencies_score,labMT,textblob_subjectivity,second_personal_pronoun,score_generical_connector_matches,first_personal_pronoun_plur,verb_conditionel,ON_someone,transitivity
49,0.017937807004588347,0.023584414483358462,0.011212265004093449,0.02981295774954681,0.0030707929683849227,0.004494454016288121,0.013424571550140778,0.004146050201418499,0.007396371285741528,0.010666171912103891,0.0,0.013022355849544209,0.006098609479765097,0.0038870408277337765,0.00867327607003972,0.002796097538433969,0.005022608687635511,0.006593397051406403,0.004645024385924141,0.025460442187264568
50,0.028193277296299727,0.012702043447022634,0.0010258409737919766,0.01750247733077655,0.008052650817359489,0.010371308624744415,0.009888287548596658,0.016397082036361102,0.08407402241292103,0.034119634610911206,0.009187312821547191,0.0,0.02533153160413106,0.001027719390889009,0.0,0.0,0.0,0.0,0.0,0.0
51,0.023248631786555056,0.01636795158342769,0.02659002439336231,0.004277998438725868,0.02275607177366813,0.014814096987247474,0.02319201693311334,0.005600968381855636,0.013995952642212308,0.011643782379105686,0.03403918815776707,0.014336021679763992,0.0,0.002552766893059016,0.004060769750115772,0.003827675895454984,0.005104083885749181,0.0044473364766066245,0.005861704517155886,0.0
52,0.03745878310501575,0.01471941259969026,0.024775967713445417,0.02318380171277871,0.0,0.0,0.005400223582983016,0.018876339263748376,0.010149978497996925,0.004699043912192184,0.010785041110279663,0.0,0.03353456228412687,0.03278163040739795,0.0,0.009193931818008424,0.0030935171199962513,0.003252346016932279,0.0,0.0
53,0.013960517888267833,0.002337682773669561,0.016953914000342286,0.018844068189772464,0.016062354553490876,0.00861939787492156,0.010731531242529553,0.020693972967565054,0.015119864642620091,0.01314476527273655,0.00583761298408111,0.016985531537172693,0.016112792491912848,0.0,0.004000092381611467,0.0033086207658052443,0.0,0.0018734525513524809,0.01504159353797635,0.008525613754522056
54,0.015330130446702239,0.013691928715445105,0.013924436959438029,0.019485762065121284,0.004091562541822591,0.0,0.005756420485364893,0.0407177252486969,0.0,0.0045552069991827,0.016087904900312432,0.009690971967919414,0.006787634454667568,0.011933390564285214,0.0021536753261461863,0.01600708282738924,0.010550667438656092,0.0,0.011542335632722828,0.011327454759273674
55,0.004479378997348249,0.020474691317416728,0.00951770344376564,0.027969540806331978,0.021532455664748946,0.031143698208189255,0.02641131444958349,0.028685078904964034,0.012497890356307228,0.005502584024177243,0.009847361075381438,0.013047410427903139,0.02120260800343628,0.0,0.011233869182256365,0.0034490909874439228,0.0,0.014439096526863678,0.0,0.0
56,0.031542877536887934,0.01296647877680759,0.02362398681230843,0.011413244360436996,0.0,0.0032096097199246277,0.0,0.0,0.019820435755575697,0.013738315037762128,0.012749307200312619,0.019251022503400845,0.011805875361897053,0.0,0.006779397507508598,0.003444019084175428,0.04037132065184415,0.009886851497925817,0.007776236625388264,0.0
57,0.021925090311250332,0.017267692357922592,0.008827806431800127,0.019895303971134124,0.01610147460115453,0.009003493976468845,0.016181520993821325,0.007084612575670082,0.01544726041859637,0.0022623667741815253,0.005237373399237791,0.0,0.0,0.02696273103356361,0.024694323548115786,0.0024227140403042234,0.005790816098141174,0.005567874808330086,0.018871131266156835,0.0
58,0.020574130649367972,0.008821629886515442,0.021810888266811775,0.008187808326755962,0.014980250966424741,0.006937693503995734,0.006245368979871276,0.0289890918880701,0.00912655666284263,0.009323774004975955,0.014820852864068005,0.003852926827967169,0.028973260906835392,0.004901764194170632,0.004778929250314831,0.015647596832054356,0.0,0.006193466056138277,0.0,0.008624223368863265
59,0.03709276054054499,0.007655315354466437,0.02348820862422387,0.014035912504419686,0.01120198827981949,0.006847499139917393,0.02245330226421356,0.00399708845714728,0.011036672758559385,0.014569351755082605,0.01686480043642223,0.0,0.011706974740450581,0.015754649096479018,0.011997015412896873,0.006248699799180029,0.0,0.01785203267633915,0.0,0.0
60,0.015687648073459664,0.009081082271101574,0.006453894310320416,0.0067610261930773664,0.0,0.009574317555253706,0.02732096390922865,0.009511817113341143,0.02594371116844316,0.0,0.01349247623234987,0.0047040394150341565,0.015097666233778005,0.0,0.007759468951572977,0.0,0.010568287521600724,0.0,0.02812738812807947,0.005590207213225465
61,0.023237100213766095,0.026142951587835948,0.020041328692187863,0.004432143951455752,0.0,0.01481959640358885,0.016330154418945305,0.007708342658976714,0.004199937261641025,0.014075031969696282,0.009507116990474363,0.01408319711498916,0.005017827956937252,0.027148760207773504,0.023089150568780803,0.012295094513334333,0.005877980989714465,0.004471103579271584,0.0066755960136652,0.007416423499273756
62,0.03707056343865891,0.01637277270449946,0.007099761577788738,0.026225392283406104,0.029092812626933046,0.01758353829601158,0.006725751310586931,0.005812196431371072,0.034598426982449984,0.005928715925663711,0.006999467582752306,0.010602320011705165,0.0,0.0,0.005023609168361874,0.006584708705544473,0.006589006093020242,0.016387705922126773,0.0,0.0
63,0.023330096811677022,0.018047382946436607,0.0119747301992029,0.045055363407979415,0.016447009851535164,0.008097907982766628,0.006486656144261359,0.0044012029877242955,0.0,0.027418167334049937,0.009168345191515982,0.02363508681246701,0.004092666320192316,0.0,0.024027842943867044,0.007197935455789167,0.0,0.0,0.00682065295800567,0.0
64,0.0213073877611508,0.009319344996164242,0.009339233544034264,0.004177156707271933,0.027357628127870463,0.0030398039333522325,0.011066707693040368,0.005038252586498858,0.0,0.01446528803929687,0.01151984460341434,0.006497758873272685,0.008616726460556187,0.020843780100345613,0.006610602326691151,0.008048591569531709,0.011021251594647768,0.0032548393743733572,0.0,0.015724237540271132
65,0.016597361810505397,0.03083032551469902,0.0393561546706284,0.017168015183104825,0.00636866395516942,0.02586084235614787,0.0,0.0,0.023759842093102633,0.003894629495218397,0.0,0.0,0.014707856898506485,0.004540740844793618,0.005564164132500689,0.0,0.0045271037000541876,0.02344199890891711,0.004426854662597179,0.012766781944471102
66,0.02215832771795491,0.0299399293527628,0.012410257978364831,0.007633584486320615,0.01619394369547565,0.010630760397762059,0.0,0.012534148896733922,0.018552488814108075,0.007999443769454955,0.005989104096312076,0.0076363783689836675,0.018964323329428837,0.009641365205248194,0.004625652329375348,0.01890210272868474,0.0,0.010318023360334336,0.0,0.0
67,0.007766851117213565,0.021598341026032964,0.023044875812716772,0.016441453014810883,0.02598076902205746,0.005134772328659892,0.015548925764858723,0.013724140954203906,0.008512258948137362,0.010814134246359264,0.03752187418565156,0.009536327781776589,0.0,0.0038637141678482304,0.008860505504533649,0.0,0.012290192798400918,0.0,0.0,0.004421973166366418
68,0.01897150364642342,0.01172548842461159,0.012644732588281233,0.009885359498982626,0.016449213400483127,0.02050065183391174,0.0,0.01925515909430881,0.014443707522004837,0.007956973277032374,0.01590542140603066,0.017245641495411596,0.01133697605598718,0.024065136206646753,0.006283852431923152,0.0,0.012214066607411951,0.0017230956659962727,0.0,0.0
69,0.04802368680760265,0.0414645777149126,0.010383577004075053,0.010867516825596491,0.008731933753627042,0.003459840425600609,0.019667567119002343,0.004690632045269012,0.012593104218443238,0.0,0.0,0.006036904410148659,0.0030184595175087444,0.006551367112745841,0.005986675685892503,0.008331339033320543,0.005191938083153218,0.0033544753193855293,0.01399188891580949,0.004737761019108196
70,0.028673334794119005,0.018474919468785326,0.021085282886556044,0.026681493338507906,0.020073796087875958,0.02108308067716038,0.006625563319772482,0.013786177437752489,0.00837312894904365,0.0,0.01560082156956196,0.017951411503056684,0.0,0.00824009347707033,0.005016766972839832,0.004052966264076531,0.0,0.00410537721309811,0.005092560935765503,0.0
71,0.019532490783060585,0.01386858458599696,0.007765568622698387,0.0264027942928175,0.023994213882833716,0.017613416457238296,0.013377045780420298,0.009578464614848294,0.0035671023004688334,0.03228583998481433,0.004541680909227581,0.008084409777695934,0.014429641921694079,0.006351768245299657,0.00665780168833832,0.011021546002166966,0.0,0.0041228157109580955,0.002398679268856843,0.0
72,0.01634511841647327,0.007269300170242787,0.024632851075381042,0.013179950104871142,0.0,0.011571180502573648,0.013784214902979632,0.01099083516250054,0.01793888959661126,0.006571422647684811,0.017236556386575105,0.016280570533126593,0.03009051050121585,0.02368411123752594,0.008439812794948619,0.012138279818619294,0.0044525880161672814,0.004384544435888532,0.0,0.0
73,0.01904591855779291,0.017602669065197307,0.01472449418529868,0.013473653764929622,0.026202552032346536,0.01361059371692439,0.004157299368331829,0.04109267757243165,0.0,0.021966007974619665,0.0,0.017468800832207008,0.0,0.01890158611039321,0.003106186606610815,0.006529226134375978,0.007449707933391136,0.009048918138879041,0.0,0.0042717073016489545
74,0.01317424544878304,0.008974523494951423,0.017834326596309742,0.0068317559926460185,0.0178211036324501,0.029305900078887736,0.01853016018494964,0.0,0.02261545268570383,0.017642435866097605,0.011013741282125311,0.017936003140484293,0.0038279507046875857,0.007612199965864418,0.0072512395423837,0.0,0.0,0.006338611189275978,0.0,0.0
75,0.03903802083805204,0.01244170585398873,0.01287986852849523,0.01791569571942091,0.010898912842385472,0.022405819798664506,0.016839980244636534,0.027338414399263766,0.0058857503430917845,0.003648586766794322,0.006418207469396293,0.02664428385176386,0.018560667532806593,0.0,0.0062350667112817375,0.009417224210997421,0.004048799833282829,0.005601672410964964,0.005173181536917886,0.0
76,0.0248706900185595,0.011876119892112912,0.005848859333122771,0.019679024395843344,0.018795545396550244,0.010621327580884103,0.007350199432422716,0.006682030664756892,0.019667801585669324,0.017782222135923804,0.02133934921522935,0.0,0.018099851100395126,0.007012982318798701,0.0030357421487569804,0.0,0.014482792243051034,0.0042568148622910175,0.0028288936614990243,0.002902892381884158
77,0.011160640188803276,0.00902053111139685,0.014375118657170482,0.026099416560182966,0.01595345621835441,0.02424612507596613,0.008317355678106344,0.025165274143529436,0.016058673561705896,0.005116448272019625,0.008576536426941554,0.007512013408665857,0.005196135763078928,0.02835123147815466,0.019242324730381365,0.012124137296341358,0.0,0.018329098398486777,0.003988564655184744,0.010594976475462316
78,0.018376870740205047,0.024656345796616123,0.03998832885051769,0.013922471001744272,0.02151367760077118,0.015014178951581322,0.011043140471136819,0.01712182194646448,0.016607450522792836,0.01214132853442182,0.020606741324067115,0.005719234133139254,0.0070764004364609724,0.0,0.0058034898365537345,0.008934615708887575,0.0,0.004085714782898624,0.008497756970735886,0.0
79,0.004291672222316265,0.030282285013391325,0.010786109662304326,0.01745535446439559,0.003845341177346805,0.016097881232077876,0.03376105778679873,0.011313191976708669,0.021071770728100087,0.008625830173802872,0.009596025047202908,0.018084187374139825,0.0208426393121481,0.019825811164453627,0.0,0.015126140049969159,0.0,0.0018323497027158745,0.004211642451584341,0.0
80,0.03644547654191653,0.012595079130803544,0.0,0.006901581387966874,0.013151750010748703,0.029747725959556808,0.011199502254525824,0.024321847029651202,0.0,0.0,0.0043496465124189835,0.006137586943494775,0.009071370979150136,0.0,0.004505634573598703,0.007912650008996328,0.008027549479156737,0.016369231483899058,0.004128493005254615,0.007035793573129925
81,0.032700591994449496,0.010020927962226173,0.008006000648563107,0.024625935784541076,0.0022547648980592683,0.015120456961294016,0.018978726128737137,0.0,0.020322066744168598,0.0,0.02153956184784571,0.0,0.014431823881032568,0.002168774837628007,0.005278933684031169,0.0,0.0,0.0023658344329645226,0.014304433120880275,0.003903899397701024
82,0.02856090088561177,0.022732010067751007,0.016483870321263864,0.0,0.01888577836658806,0.006927564486861228,0.0657129071156184,0.00895760088972747,0.01384215306366484,0.00543586204263071,0.01131565100699663,0.0,0.0152313159952561,0.015187044863899546,0.005699175581336024,0.013970888718341786,0.0,0.006105818791314958,0.0,0.0
83,0.012538174704027674,0.02948019968438895,0.003064921451732515,0.0066101762354373915,0.031226587524327144,0.014503197535872458,0.00717235103622079,0.005100007623434067,0.013719929829239844,0.010722190977074207,0.006103933786662917,0.0036001858937864495,0.0120991180340449,0.03446217785527309,0.005637747030705213,0.0046218810416758065,0.0,0.02152802328315253,0.008633495950450503,0.003795245669782162
84,0.034840592180068304,0.01684153941459954,0.027151793641969558,0.015438965347285076,0.01785698277751605,0.02444183422997594,0.0027801136293758946,0.04081253956506649,0.02058753659700354,0.02057841683086008,0.010766226028402643,0.002934143421550592,0.02749272387536864,0.006992995738983154,0.0,0.002096679322731992,0.0,0.0,0.00334362405134986,0.0
85,0.007547372759630282,0.004494342981372029,0.023197209792832536,0.032351815317757424,0.0060215431563556176,0.008502818662673236,0.011682141108748816,0.025122071621008213,0.010605357870459554,0.004572637649253009,0.03478151311166584,0.018976379656853774,0.008257744193077088,0.009984112344682215,0.00819100352562964,0.0,0.0,0.0,0.004185310217086226,0.003973825179661316
86,0.018271027071401484,0.020249171795633927,0.009082733653485777,0.00840781758601467,0.0108014149107039,0.006519407821819186,0.014412861965441457,0.019228043825055163,0.006201384882442654,0.010360638424754147,0.005915607348084451,0.022029309691861277,0.011292394773413735,0.01124533315251271,0.0,0.00840261179814115,0.03910324044401447,0.003619195334613323,0.006732767933358751,0.007069335131905973
87,0.012200888219289477,0.01740719801187515,0.008369700044393542,0.026019584011286498,0.00888356413071354,0.014306406726439794,0.008921957828104498,0.012082340510717287,0.005533118706196547,0.014270837273603924,0.012592940759534637,0.024952440145580717,0.0,0.01997980799525977,0.01271603916833798,0.005228069745159397,0.0038537383228540415,0.0060636910789956654,0.004491274035225311,0.0
88,0.03378267341883232,0.005425152037913601,0.023089074817175665,0.005034923203289508,0.02701844021460662,0.015201086021338898,0.0,0.02816870010178536,0.010093746756513913,0.0030639984284838045,0.007597793359309436,0.012854048648538686,0.012542765997971099,0.008427765592932701,0.0027999035200725,0.0,0.010205031816537178,0.008793540384620427,0.004026667264600594,0.007059668760746716
89,0.010614008606101077,0.03448893480359887,0.01664914214797318,0.010406971678758663,0.014790661106506984,0.007986895740032196,0.00760695845199128,0.01675240861624479,0.0110829316979895,0.011711679957807064,0.024920461242164793,0.012817016621430708,0.011948825759192311,0.013997270689966772,0.005011918488269052,0.0,0.0060653520654886965,0.0035374397334332263,0.0047334141225243605,0.0
90,0.01767629323154688,0.011445969902599851,0.006943403388839214,0.01323722452266763,0.022410721475258463,0.01057727991292874,0.022474017178639765,0.041156517646585906,0.0030882893766586983,0.027178586115439735,0.01435824862370888,0.0,0.0,0.013117847349494699,0.0035995757753650346,0.008375610381364822,0.0028072981722652925,0.006031692000416417,0.009282259817235173,0.0
91,0.005644047237932682,0.005663906752442322,0.009973559020087125,0.009240968171972782,0.005098914844915272,0.0037382060488065083,0.018673881258815528,0.00772709731167803,0.00357325764745474,0.05367575317714365,0.005838546428829431,0.008891350626945495,0.0,0.013077562361955642,0.008715851149521768,0.02021834785491228,0.008692790899425745,0.01971926130509625,0.0,0.004086514132718245
92,0.023737343593500552,0.021916402484600736,0.026707613830454644,0.007964407874892153,0.01977092669469615,0.033124033660007025,0.0024029809919496378,0.0067356192469596845,0.041121381950254235,0.0038093822312851755,0.012232948983398571,0.008867902461128929,0.009534750054745623,0.013602159716809788,0.0067841542419046115,0.0,0.0,0.003825757792219521,0.013096589126158508,0.007013522330050666
93,0.0,0.012249677477714915,0.004281539972250659,0.03466902226768435,0.011305181891346968,0.029829976989887652,0.026317413635241482,0.014180591618486994,0.0,0.015940640889108182,0.01323826230426009,0.015357362087815999,0.003914156003389507,0.0027782876181105766,0.005748687159890928,0.0,0.009076086796509723,0.00354099248846372,0.005196738042868676,0.012152272728582223
94,0.017066046060373385,0.011182544507707158,0.008528246831148863,0.012170443282152216,0.00840164983831346,0.017013793113641443,0.011565836731344458,0.0,0.0,0.0,0.014390353899759548,0.023519502425566323,0.003438453832020362,0.006605244924624761,0.0038561146399006246,0.007137402633205056,0.02306775572088858,0.009120830916178723,0.01487996816448867,0.006512074759230017
95,0.012090652219951151,0.013274591998197144,0.008409675600472837,0.012852411130598432,0.010684900247802337,0.0,0.04354557044493656,0.011451330468058584,0.017177064766486488,0.011743627188727257,0.0028873575050383806,0.0052693326226435615,0.008746276818215848,0.004962725388507048,0.003943330627710869,0.013655213682912289,0.010063643974252046,0.0,0.00981175606728842,0.0
96,0.032304022548099366,0.004238430819474161,0.009293159497591356,0.023047233887948097,0.0,0.023331050587507583,0.015664635512356962,0.028341696987859908,0.024869528012350203,0.017546288910011452,0.011144817639142275,0.0054309600138415905,0.006128939487040044,0.013842099542108672,0.011117659004870802,0.010181254062801601,0.0075376110970973974,0.0,0.004301744925323874,0.010530086598669488
97,0.017329972163463627,0.00792816637456417,0.008894310683012005,0.028751161842606957,0.005614529629548394,0.018405293283673626,0.029330486079367498,0.006954371097808082,0.013865448308487733,0.033095693715227144,0.010496094442903994,0.0,0.006357753548771143,0.011864575212200483,0.0,0.004261368671432138,0.005064225509762763,0.004772797916084527,0.0,0.004064704272896052
98,0.05049817388070128,0.011037174942592782,0.028090342798580727,0.008833795434795321,0.02591113484216233,0.044878328725695596,0.00826251521799713,0.00468416992481798,0.01326259358072032,0.006571951005607842,0.00930266592775782,0.016111288075956205,0.01403801861188064,0.005565889868885278,0.006595049812458456,0.0,0.008848296190301579,0.0,0.0,0.018410672350165743
99,0.01871566547763844,0.008661450642161072,0.020896764354159433,0.025616242553417882,0.006377805821597577,0.015027059401075045,0.017895962049563726,0.013588852418586615,0.006852672994136811,0.010121172919869423,0.013621517034713178,0.004816593601678809,0.017683558805535238,0.01597263122163713,0.0,0.006643079295443994,0.0,0.00888532214798033,0.0,0.0
