,model_DEATH,difluencies_score,model_PHYSICAL_SENSATIONS,model_BODY,first_personal_pronoun_sing,L2,passive_count_norm,verb_participe_passe,ON_someone,PE,degree_average,diameter_g0,PQP_score,L1,ON_we,L3,first_personal_pronoun_plur,average_clustering,LCC,NOM_PERCEPTIONS_SENSORIELLES
0,0.3456886675750856,0.1476899227784138,0.2435312867243989,0.26606227057454446,0.18684217586088026,0.0,0.03384195854528089,0.0,0.10706616574811134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.32859901644073797,0.350185987875673,0.11526652427650366,0.2674678541786113,0.05883181738212569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.41472096843906864,0.15667019116876602,0.09505553755064246,0.07956393981030872,0.11514999675181728,0.12716432878134928,0.0326352398308094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.271301141140357,0.24643801227244486,0.26602101168994435,0.15053159198322402,0.052495133365236306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.38266174957483734,0.18385196952869354,0.09376870196537405,0.1225385004093431,0.0,0.0012089723625979157,0.0004214860328955024,0.08862927617680547,0.05175722013260684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.4373893911278075,0.26188418514684114,0.12681631297217774,0.0,0.2236440938752489,0.013234217812079714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08231082194578263,0.0,0.0,0.0,0.0,0.0,0.0
6,0.4839734691078345,0.24499590081521452,0.02263024950803892,0.08310873780262736,0.0,0.056814048149744466,0.0,0.0,0.04406746195589478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.5581154351447561,0.018841119158357664,0.18669848719197796,0.1861583894762446,0.012146356892845786,0.10653018152566869,0.0,0.0,0.0,0.05043405341911517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.4483424443613765,0.2544622169755086,0.27455884303690864,0.08195292330900532,0.06026178776040187,0.08847052468802792,0.014754867481327164,0.03419410718099158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.2863009603668396,0.1266071678475089,0.2011737630529943,0.10909645302308654,0.28222153592091453,0.0,0.0,0.0,0.024311149163308735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.42770570045153367,0.2937755427454275,0.05014341265370373,0.1395113001885569,0.12231803227426429,0.08923571654873286,0.0,0.022190246170626572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.4074387857569402,0.23515284893143376,0.10565899850978118,0.08377234261360023,0.0191345689135283,0.0,0.01706295303970439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004111526807279442,0.0,0.0,0.0,0.0
12,0.2807504902663688,0.1442269570907934,0.25143386524532413,0.16955017210802353,0.0,0.08187068042151908,0.0,0.0,0.037031251456979115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.3302128199514768,0.22871275082803103,0.14127380813098914,0.05281144642717793,0.023573400724956405,0.054014193757695894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.5644499644042127,0.1654689370140009,0.1422221844772861,0.005354650854953872,0.21121718418300628,0.06302065899358797,0.11283450899500336,0.07859531284454686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.297797815365738,0.2018438344177065,0.09120596327453741,0.0982410123826545,0.13598484101132494,0.12348136384762784,0.0,0.12586803412896036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.3576430386102568,0.23293222471036004,0.1683047382823107,0.0,0.18134579487045077,0.06727836330015657,0.01588233323937323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.24280904976961615,0.17310162735668708,0.29354579513044315,0.15032798725001506,0.05004083870933717,0.02078195039952356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.3078924337957549,0.18786053636977257,0.20471036859252031,0.1000912899677561,0.005240309502967771,0.03693751263626357,0.0,0.0,0.05012968926875113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.49985624335562884,0.0775201141165906,0.15944932316054325,0.02667680846560871,0.07263965524765574,0.04848383677813707,0.23852586822182012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.3970040361761668,0.18634029505606947,0.207597981274396,0.1688308061227938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.5188124940693785,0.1108456314700374,0.18130606481182174,0.0,0.10814612725269587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.3384329726674243,0.22940528604789012,0.06942458273700525,0.14410481854586407,0.25194861843149874,0.02310986850149445,0.09075871250659315,0.07371893704700841,0.006768317009608334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.2518598010150509,0.0879036590232203,0.08578628648327302,0.2185660281737275,0.3599936678949759,0.06853818661787416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.6152822607279032,0.14271378293548154,0.2654164809959672,0.0,0.28340450577700926,0.005673234311336891,0.014653832480142112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.25914366918539566,0.22275576496390775,0.23360940085485135,0.08209801418924621,0.23476553940433262,0.11521341741746384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.43343508713601675,0.12176823774182721,0.4467370792333282,0.02072068796717543,0.01355046719632936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.28029264361888767,0.24664108186168848,0.14583296883300512,0.07700449079098887,0.13746597690675472,0.10920348891715326,0.0,0.0,0.017480486622127308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.5906922620895655,0.05860263761336179,0.031976829202284084,0.22744334712046907,0.11213666379768833,0.038215839334396644,0.10442902802722956,0.06949149337527431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.28591201129556115,0.10313410540368359,0.35249890343254914,0.29208198938184,0.0,0.0,0.0,0.05533693394993614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.319896023007657,0.3485315939774727,0.20722013832603334,0.04672539250126079,0.19387843249936898,0.0,0.0,0.05148240463333824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.30272470078405234,0.189129294924875,0.19940036399576022,0.05452107481564004,0.11908833988016422,0.0,0.0,0.11518808437640472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.2861761528409677,0.1980324639887836,0.10915952828671438,0.24014603433952927,0.09366809579825737,0.06918061683072176,0.0,0.006399213300809468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.45585121158106867,0.2691886915203879,0.1474195996153887,0.12395804896394846,0.018275486296057353,0.09572023354484994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.3816058437811912,0.21416201787736489,0.10454780494967993,0.1517532486107964,0.02795532355042015,0.0,0.0,0.0,0.1011551853400904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.47124985651271706,0.2934110539065937,0.11133361015028116,0.12256040383866436,0.17689337110414843,0.0,0.0,0.0,0.0,0.0,0.0,0.02031328752578586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.2581359909045971,0.05662983470622779,0.32233620627416176,0.13788504949739455,0.10620684299632628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.3382472402698881,0.10117353011069731,0.4324739713693084,0.1811816650653616,0.1260551166066085,0.0,0.0,0.09784211281302473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.28753106315328136,0.19651638930998985,0.11187678087033695,0.2874834936898161,0.300787945327498,0.10476294232785263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.5354167380511535,0.08149675137308181,0.12469514752498029,0.0,0.3637212557639178,0.0,0.1700883682480733,0.0,0.0,0.05269494085327816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.5106650752453261,0.22592720602766314,0.05626447394761761,0.06385073854314088,0.004040570624734748,0.0,0.12727237047241832,0.10899188227185531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.4040005244948487,0.23037435273993845,0.3858592267661558,0.05398071080402457,0.15429221746134605,0.0,0.0,0.0,0.0,0.09923157172953886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.4680186991187467,0.050795631906841,0.25013100444066394,0.006175548974445869,0.1645869865338565,0.019046750237569788,0.04944373326901163,0.004781574245681783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.29574704286382836,0.1736584665092158,0.38625048318405797,0.13735083243233545,0.10045667674188233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.29918969124882727,0.2399176636056315,0.14455133602514214,0.21637821993356257,0.0,0.05963378128788249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.4540371823849053,0.23325879406784938,0.19356480847884022,0.05066940023018693,0.0,0.016094445297944814,0.0,0.0012643713320971614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.21948902682047639,0.16964747455899348,0.03906005298750669,0.3187500054636334,0.2402815017791926,0.03073422824405449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.31433713234259003,0.31136677122125317,0.2663165936970123,0.10375010158378331,0.04793736775957265,0.0,0.0,0.004976560403108431,0.17662753599141606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.4844731585307444,0.13096894344579016,0.09880574003079767,0.38369601211558396,0.053236759188975996,0.0,0.0,0.0005909095350472937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.3506518138336816,0.26105073519153255,0.10301950891351415,0.12238051943683137,0.17212736607584866,0.01924021229854849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.3506962992659077,0.15121613176228824,0.24344887519917527,0.13277777801639262,0.052348184087380074,0.0,0.05626194103049197,0.0,0.0,0.08352376885858041,0.0,0.0,0.036506245089690394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.29507783341796223,0.08551409617807874,0.1908651182895613,0.10057798862438175,0.2595042779953332,0.034810538468465116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001274295565567116,0.0,0.0,0.0,0.0
52,0.5127719245412489,0.23630668180292166,0.13075971436506711,0.07820494082472416,0.12395933774511826,0.10542763952564575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.5069365741704615,0.23700246340359143,0.21636353085518517,0.0,0.04126033593500589,0.0,0.0,0.0,0.0007992389633523189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.3610439525553202,0.18924167997450497,0.2020007735844063,0.13365467792880772,0.0042960535071330545,0.0,0.0,0.0,0.0009625142645368569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.2975218778610142,0.189354757330394,0.15454838723438974,0.024364046691873528,0.0868354746594703,0.022999645149998176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.3374811271354196,0.2022730471540423,0.1623886476854212,0.20285089821120217,0.0,0.07910719810702752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.4701993681762163,0.0,0.031157221466109497,0.0,0.14016789142072195,0.013328540667898946,0.2392312113017599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.40766781977288225,0.15065157664180742,0.07977922712501154,0.1046656141501643,0.17111589077137682,0.07467614203721538,0.0,0.04290071502814392,0.00034146582960402274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.3471464057198559,0.13163607994837856,0.2287868854864703,0.09283430501002946,0.1319548048843866,0.07041133119833357,0.0,0.0,0.012679699653535808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.5668530713698545,0.3057714046983256,0.1282947477837708,0.21075884759836655,0.01417335531145522,0.0047642873765701066,0.0,0.11027728584094422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.5345432423091533,0.28140635927061974,0.24194817479931913,0.10021219904166527,0.00041459020609692685,0.14923856129645505,0.022411629061518185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.4293380043715794,0.22620454167115375,0.16691582385423895,0.020659446646240268,0.06008881542583018,0.007976608524458776,0.0,0.023804693188591772,0.0701080405642221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.3459082429978875,0.3572179828970875,0.2259511607530752,0.07644994592015793,0.21026068012497343,0.07394744390933916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.41325700814514027,0.10055073630003164,0.004376264542751122,0.3110431415339696,0.2160914818697728,0.0,0.0,0.030182595686625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.3666603899645962,0.1732772723310948,0.15302412598318804,0.0537990671804101,0.0,0.0672035397150732,0.0,0.0,0.040076723857562946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.46884292677354966,0.24647151427681882,0.122454808741922,0.10081637901798012,0.09861201746336225,0.008614713080578451,0.26673718904958915,0.0,0.0,0.0,0.04966282356504424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.318517131636142,0.17783357035505454,0.21063705198458169,0.016855573462812856,0.027122187830161168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.31670038978772164,0.15006319861784878,0.2620395047404349,0.07612541064796902,0.0,0.10055902600393289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.40433858554672486,0.10599703955670653,0.3248352223753018,0.19728662605353628,0.0,0.054976476902093493,0.012990509156578156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.4919408973999056,0.2253208023315781,0.08809264540397296,0.048957382390211704,0.20724348334274564,0.0,0.14413803325813848,0.0,0.0,0.019870448542583352,0.13470929958316194,0.0,0.05875730138294543,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.39312528296644356,0.1715922959208182,0.21364507810531058,0.07551054635390213,0.07713599292567871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.5218351399102739,0.11472914267138622,0.08731595292105218,0.0824955854231094,0.012524556609908347,0.005091495668044023,0.033957020496726116,0.039037101700144385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.454799008044952,0.16166703425173765,0.07132601891501754,0.2733879466275014,0.0,0.03072101165332323,0.0,0.0,0.07707435074761268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.36921976941724766,0.24466792566790285,0.3646891863721383,0.04070139837676202,0.27319551593112146,0.10037788003150976,0.09001120945788565,0.03336774628295331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.509487732230587,0.17363651934536284,0.17324428328148667,0.15698251632880622,0.0,0.0553112244003948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02322027148488974,0.0,0.0,0.0,0.0,0.0
76,0.44262626816959794,0.07823990499384155,0.08361636249757931,0.17843219968676896,0.07943452361500968,0.08088483484167097,0.05188263554284143,0.0,0.043692405396557,0.0,0.0,0.0,0.019705743637731168,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.2700238409237797,0.2802369905788667,0.1663339924775961,0.033315772685203554,0.29199696193056446,0.0,0.0,0.1282440257605771,0.0,0.0,0.0,0.08909893023081339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.5188602653968158,0.2351143080299129,0.18107400294559337,0.11816795886591153,0.1680397872642511,0.0,0.05413836085317147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.22236576089508894,0.25189825032192137,0.2531413878118913,0.09718350039100065,0.12889980495909048,0.07638967800053255,0.0,0.012454948298481016,0.0,0.0,0.0,0.04664502659442692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.37122042216330636,0.14167109622468013,0.05966063120424472,0.14496467101297628,0.12870712524404437,0.06789187283286388,0.0,0.08441786452596103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.4348999472613604,0.1601399471529068,0.1321888846972381,0.06597201615452353,0.22648570201290896,0.08832206118124512,0.1637096301385519,0.11040842178939543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.3242052845718758,0.14533079877446378,0.2037649672841774,0.14679673685667008,0.1348140483938306,0.022875649045332375,0.0,0.0,0.0,0.013261101477303193,0.02041574291620285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.2904773129418523,0.1364773441319669,0.2366055069649021,0.13421603733288692,0.15694793856988987,0.05338534302299868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.4017278852504501,0.1661354358262101,0.37854691741927543,0.1310475518764156,0.0,0.07238385817758156,0.0,0.04641128303874735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.3565102775943556,0.18554508168939418,0.13208054362567023,0.17734347836606354,0.0,0.1366612783347697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.3616250979211675,0.28991873769589166,0.2862744985712003,0.10414350726540005,0.059248221804722424,0.03159318963269099,0.09266556009352594,0.0,0.0,0.0,0.0,0.0,0.02036256546538615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.5509061129792059,0.09527466648676969,0.0978593952414045,0.13955065677640582,0.07710551562194828,0.023193274170169198,0.013176040025126363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.25403413137375447,0.08929013036996111,0.33157715916183744,0.25962608064004217,0.17434046696186226,0.031033653108768443,0.0,0.012229898224792103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.3131796485107081,0.12466959642488117,0.18767991016093905,0.25921167868581657,0.10122061437750242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.40735257769948724,0.0943083535711938,0.14735652901249535,0.06697893182116042,0.2841881078572505,0.049574680047804805,0.1871803013666605,0.0,0.0,0.016483077405918124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.4973538449711967,0.370648757481048,0.13042126230314613,0.10185921097825378,0.07022898349278701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.4062115628317249,0.17885655839613893,0.2038627514548866,0.2006957704998024,0.0,0.0,0.08906112597616053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.32734327834906635,0.06624491050237791,0.15162719891545523,0.05103148811327038,0.1841105300860188,0.048676633252107956,0.0,0.0,0.14519609970569816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.44901413878353263,0.11375377699694798,0.09487459262865353,0.05801305701905713,0.19132425619963747,0.054299100022761636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.3896342188876937,0.3386116309960043,0.128770228263081,0.22723701111462627,0.04141575440448716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.19206087782921,0.14876615324847234,0.2993898304247323,0.040320351333381355,0.0,0.08956590092343408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.44144267170396706,0.1750466918146602,0.10746667769030811,0.019325977134521947,0.1647803160451553,0.033324727076637965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.15761667064439439,0.13789511830345333,0.2970731369357524,0.23809269494486274,0.0,0.0,0.0,0.11212192543871187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.32433743209296184,0.0,0.31408357969001005,0.17080444594417882,0.1520963855315967,0.025349494167562485,0.0,0.09485150875655983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
